id,restaurant_id,customer_id,rating,comment
400,8425,8,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
401,2980,7,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
402,2755,7,4,"Perfect for family dinner! Diverse menu, accommodating staff."
403,7347,4,6,"Perfect for family dinner! Diverse menu, accommodating staff."
404,2387,1,7,Quick and tasty! Fast-casual with fresh ingredients.
405,6695,6,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
406,7605,7,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
407,4862,7,7,"Loved it! Great atmosphere, service, and food."
408,6630,1,9,"Loved it! Great atmosphere, service, and food."
409,1101,9,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
410,4919,4,5,Fantastic for special occasions. Staff went above and beyond.
411,149,2,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
412,7856,9,6,"Loved it! Great atmosphere, service, and food."
413,4275,3,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
414,1583,10,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
415,4269,8,4,Quick and tasty! Fast-casual with fresh ingredients.
416,7976,4,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
417,2353,8,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
418,9427,1,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
419,1288,3,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
420,7523,6,6,Quick and tasty! Fast-casual with fresh ingredients.
421,4567,4,2,Fantastic for special occasions. Staff went above and beyond.
422,617,8,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
423,2068,10,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
424,4055,5,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
425,2959,10,2,Quick and tasty! Fast-casual with fresh ingredients.
426,5841,7,8,"Perfect for family dinner! Diverse menu, accommodating staff."
427,7481,4,1,"Loved it! Great atmosphere, service, and food."
428,7430,2,3,"Perfect for family dinner! Diverse menu, accommodating staff."
429,3241,7,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
430,4067,3,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
431,9490,3,7,Fantastic for special occasions. Staff went above and beyond.
432,8889,6,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
433,8514,2,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
434,6090,8,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
435,8095,10,5,Fantastic for special occasions. Staff went above and beyond.
436,8950,8,8,"Loved it! Great atmosphere, service, and food."
437,3346,3,3,Fantastic for special occasions. Staff went above and beyond.
438,5811,2,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
439,6939,1,3,"Perfect for family dinner! Diverse menu, accommodating staff."
440,2318,1,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
441,2961,1,5,"Loved it! Great atmosphere, service, and food."
442,8665,6,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
443,3242,1,9,Fantastic for special occasions. Staff went above and beyond.
444,6936,4,1,Fantastic for special occasions. Staff went above and beyond.
445,3964,1,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
446,3242,1,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
447,5689,9,4,"Perfect for family dinner! Diverse menu, accommodating staff."
448,1110,4,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
449,5389,10,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
450,6086,8,1,Quick and tasty! Fast-casual with fresh ingredients.
451,5946,6,6,"Loved it! Great atmosphere, service, and food."
452,9026,8,4,Quick and tasty! Fast-casual with fresh ingredients.
453,5859,8,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
454,8123,1,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
455,4372,3,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
456,4259,3,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
457,1064,5,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
458,2628,10,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
459,5636,8,4,"Loved it! Great atmosphere, service, and food."
460,9557,8,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
461,5228,3,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
462,7358,2,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
463,5715,8,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
464,7363,6,7,Quick and tasty! Fast-casual with fresh ingredients.
465,6223,3,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
466,3174,5,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
467,5791,8,2,"Perfect for family dinner! Diverse menu, accommodating staff."
468,5876,5,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
469,8075,6,10,"Perfect for family dinner! Diverse menu, accommodating staff."
470,6398,6,3,"Perfect for family dinner! Diverse menu, accommodating staff."
471,6305,6,1,"Loved it! Great atmosphere, service, and food."
472,3841,10,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
473,6974,6,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
474,8109,6,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
475,6903,7,1,"Perfect for family dinner! Diverse menu, accommodating staff."
476,4007,8,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
477,4877,1,6,"Loved it! Great atmosphere, service, and food."
478,1259,8,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
479,8907,5,8,"Ideal for a romantic dinner. Dim lighting, attentive service."
480,6824,3,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
481,8920,3,5,"Loved it! Great atmosphere, service, and food."
482,6596,10,10,"Loved it! Great atmosphere, service, and food."
483,2841,8,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
484,3654,4,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
485,484,6,4,"Perfect for family dinner! Diverse menu, accommodating staff."
486,2423,10,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
487,3631,7,8,"Loved it! Great atmosphere, service, and food."
488,3421,9,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
489,2294,10,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
490,1668,10,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
491,1504,7,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
492,5705,9,4,"Loved it! Great atmosphere, service, and food."
493,9408,4,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
494,4476,6,1,"Perfect for family dinner! Diverse menu, accommodating staff."
495,8763,3,6,"Loved it! Great atmosphere, service, and food."
496,7895,2,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
497,9675,2,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
498,5642,10,2,Quick and tasty! Fast-casual with fresh ingredients.
499,6654,10,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
500,2572,9,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
501,695,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
502,3303,7,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
503,1804,5,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
504,9129,6,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
505,5730,2,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
506,2267,1,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
507,231,8,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
508,9745,5,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
509,5040,8,5,Quick and tasty! Fast-casual with fresh ingredients.
510,7959,5,4,"Loved it! Great atmosphere, service, and food."
511,5048,7,6,"Loved it! Great atmosphere, service, and food."
512,1417,7,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
513,4758,2,6,Quick and tasty! Fast-casual with fresh ingredients.
514,3832,4,7,"Loved it! Great atmosphere, service, and food."
515,986,9,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
516,8660,6,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
517,1799,10,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
518,6819,5,8,"Perfect for family dinner! Diverse menu, accommodating staff."
519,6254,6,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
520,4796,10,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
521,1888,10,3,Fantastic for special occasions. Staff went above and beyond.
522,9231,2,3,"Perfect for family dinner! Diverse menu, accommodating staff."
523,2505,2,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
524,6166,3,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
525,5644,9,3,Quick and tasty! Fast-casual with fresh ingredients.
526,3819,9,2,Quick and tasty! Fast-casual with fresh ingredients.
527,2893,5,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
528,1499,8,6,"Perfect for family dinner! Diverse menu, accommodating staff."
529,9028,7,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
530,5017,7,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
531,6937,2,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
532,489,4,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
533,3793,6,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
534,6946,3,4,"Loved it! Great atmosphere, service, and food."
535,5270,3,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
536,3562,1,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
537,8108,4,1,Fantastic for special occasions. Staff went above and beyond.
538,7568,3,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
539,166,10,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
540,9395,1,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
541,6019,7,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
542,5391,5,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
543,3906,1,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
544,5136,4,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
545,6723,4,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
546,6679,1,9,"Perfect for family dinner! Diverse menu, accommodating staff."
547,2110,7,3,Quick and tasty! Fast-casual with fresh ingredients.
548,9481,7,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
549,2559,5,1,"Perfect for family dinner! Diverse menu, accommodating staff."
550,2445,1,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
551,3418,3,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
552,2128,7,9,Quick and tasty! Fast-casual with fresh ingredients.
553,3694,7,10,Quick and tasty! Fast-casual with fresh ingredients.
554,1870,8,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
555,4244,9,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
556,9959,4,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
557,7281,10,10,"Perfect for family dinner! Diverse menu, accommodating staff."
558,9278,4,8,Quick and tasty! Fast-casual with fresh ingredients.
559,4317,3,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
560,6754,10,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
561,2729,8,7,Fantastic for special occasions. Staff went above and beyond.
562,7861,4,10,"Perfect for family dinner! Diverse menu, accommodating staff."
563,3218,1,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
564,6590,10,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
565,9958,5,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
566,4918,3,4,"Loved it! Great atmosphere, service, and food."
567,2504,9,10,"Loved it! Great atmosphere, service, and food."
568,3624,3,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
569,3503,5,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
570,9490,5,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
571,5518,9,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
572,2765,10,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
573,7421,1,10,Quick and tasty! Fast-casual with fresh ingredients.
574,9124,6,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
575,9264,4,7,"Perfect for family dinner! Diverse menu, accommodating staff."
576,5637,2,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
577,6219,1,6,Fantastic for special occasions. Staff went above and beyond.
578,3760,9,1,Quick and tasty! Fast-casual with fresh ingredients.
579,1337,10,3,Fantastic for special occasions. Staff went above and beyond.
580,5937,10,2,Quick and tasty! Fast-casual with fresh ingredients.
581,9204,7,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
582,5947,5,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
583,7440,3,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
584,744,5,1,Quick and tasty! Fast-casual with fresh ingredients.
585,1453,4,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
586,2757,9,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
587,6294,3,5,"Loved it! Great atmosphere, service, and food."
588,1959,10,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
589,4043,4,2,"Perfect for family dinner! Diverse menu, accommodating staff."
590,4046,4,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
591,4266,4,2,"Perfect for family dinner! Diverse menu, accommodating staff."
592,7519,2,1,"Perfect for family dinner! Diverse menu, accommodating staff."
593,8651,9,3,Fantastic for special occasions. Staff went above and beyond.
594,201,6,10,Quick and tasty! Fast-casual with fresh ingredients.
595,8737,5,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
596,5102,6,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
597,4532,10,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
598,933,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
599,2212,9,1,"Perfect for family dinner! Diverse menu, accommodating staff."
600,9,5,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
